quote_date,region,desc,price
2020-06-01,North West,Garments,32669.95
2020-06-01,North West,"Glassware, tableware and household utensils",4499.0
2020-06-01,North West,Hairdressing and personal grooming establishments,0.0
2020-06-01,North West,Hospital services,23917.64
2020-06-01,North West,Household textiles,11132.64
2020-06-01,North West,"Jewellery, clocks and watches",65641.9
2020-06-01,North West,Liquid Fuels,4454.88
2020-06-01,North West,Maintenance and repairs,4892.81
2020-06-01,North West,Major appliances and small electric goods,44740.75
2020-06-01,North West,Major durables for in/outdoor recreation,2005.7800000000002
2020-06-01,North West,Materials for maintenance and repair,1354.73
2020-06-01,North West,Meat,2382.94
2020-06-01,North West,Medical services and paramedical services,0.0
2020-06-01,North West,"Milk, cheese and eggs",1023.4
2020-06-01,North West,"Mineral waters, soft drinks and juices",341.9
2020-06-01,North West,"Misc. printed matter, stationery, drawing materials",810.25
2020-06-01,North West,Motorcycles and bicycles,13146.78
2020-06-01,North West,Non-durable household goods,488.53000000000003
2020-06-01,North West,Oils and fats,244.3
2020-06-01,North West,Other clothing and clothing accessories,1876.7800000000002
2020-06-01,North West,Other medical and therapeutic equipment,2248.67
2020-06-01,North West,Other personal effects,4388.14
2020-06-01,North West,Other services,4604.35
2020-06-01,North West,Other services nec,105863.3
2020-06-01,North West,Passenger transport by road,3320.23
2020-06-01,North West,"Pets, related products and services",1209.82
2020-06-01,North West,Pharmaceutical products,388.13
2020-06-01,North West,"Photographic, cinematographic and optical equipment",3240.96
2020-06-01,North West,Reception and reproduction of sound and pictures,25205.030000000002
2020-06-01,North West,Recording media,370.21999999999997
2020-06-01,North West,Recreational and sporting services,77.95
2020-06-01,North West,Repair of audio-visual equipment & related products,384.0
2020-06-01,North West,Repair of household appliances,503.0
2020-06-01,North West,Restaurants & cafes,640.58
2020-06-01,North West,Services for maintenance and repair,2669.82
2020-06-01,North West,Social protection,20918.2
2020-06-01,North West,Solid Fuels,477.39
2020-06-01,North West,Spare parts and accessories,1152.2
2020-06-01,North West,Spirits,1736.75
2020-06-01,North West,"Sugar, jam, syrups, chocolate and confectionery",244.49
2020-06-01,North West,Telephone and telefax equipment and services,2780.84
2020-06-01,North West,Tobacco,1756.24
2020-06-01,North West,Tools and equipment for house and garden,5646.22
2020-06-01,North West,Vegetables including potatoes and tubers,1060.01
2020-06-01,North West,Wine,1438.08
2020-06-01,Northern Ireland,Accommodation services,0.0
2020-06-01,Northern Ireland,Appliances and products for personal care,3784.0099999999998
2020-06-01,Northern Ireland,Beer,240.23000000000002
2020-06-01,Northern Ireland,Books,265.32
2020-06-01,Northern Ireland,Bread and cereals,219.67000000000002
2020-06-01,Northern Ireland,Canteens,0.0
2020-06-01,Northern Ireland,Carpets and other floor coverings,1908.88
2020-06-01,Northern Ireland,"Cleaning, repair and hire of clothing",122.55
2020-06-01,Northern Ireland,"Coffee, tea and cocoa",142.23
2020-06-01,Northern Ireland,Cultural services,0.39
2020-06-01,Northern Ireland,Dental services,0.0
2020-06-01,Northern Ireland,Domestic services and household services,162.25
2020-06-01,Northern Ireland,Equipment for sport and open-air recreation,1578.8600000000001
2020-06-01,Northern Ireland,Fish,313.87
2020-06-01,Northern Ireland,Food products nec,412.95
2020-06-01,Northern Ireland,Footwear including repairs,13447.3
2020-06-01,Northern Ireland,Fruit,649.96
2020-06-01,Northern Ireland,Fuels and lubricants,20.0
2020-06-01,Northern Ireland,Furniture and furnishings,46608.409999999996
2020-06-01,Northern Ireland,"Games, toys and hobbies",2657.6800000000003
2020-06-01,Northern Ireland,"Gardens, plants and flowers",106.14
2020-06-01,Northern Ireland,Garments,15293.82
2020-06-01,Northern Ireland,"Glassware, tableware and household utensils",2791.2
2020-06-01,Northern Ireland,Hairdressing and personal grooming establishments,0.0
2020-06-01,Northern Ireland,Hospital services,4254.0
2020-06-01,Northern Ireland,Household textiles,6682.38
2020-06-01,Northern Ireland,"Jewellery, clocks and watches",19247.03
2020-06-01,Northern Ireland,Liquid Fuels,884.0
2020-06-01,Northern Ireland,Maintenance and repairs,1401.25
2020-06-01,Northern Ireland,Major appliances and small electric goods,38244.86
2020-06-01,Northern Ireland,Major durables for in/outdoor recreation,1050.23
2020-06-01,Northern Ireland,Materials for maintenance and repair,759.28
2020-06-01,Northern Ireland,Meat,737.03
2020-06-01,Northern Ireland,Medical services and paramedical services,0.0
2020-06-01,Northern Ireland,"Milk, cheese and eggs",399.46999999999997
2020-06-01,Northern Ireland,"Mineral waters, soft drinks and juices",168.29999999999998
2020-06-01,Northern Ireland,"Misc. printed matter, stationery, drawing materials",261.62
2020-06-01,Northern Ireland,Motorcycles and bicycles,5236.889999999999
2020-06-01,Northern Ireland,Non-durable household goods,217.09
2020-06-01,Northern Ireland,Oils and fats,111.05
2020-06-01,Northern Ireland,Other clothing and clothing accessories,1015.81
2020-06-01,Northern Ireland,Other medical and therapeutic equipment,340.26
2020-06-01,Northern Ireland,Other personal effects,3430.05
2020-06-01,Northern Ireland,Other services,1269.71
2020-06-01,Northern Ireland,Other services nec,18732.32
2020-06-01,Northern Ireland,Passenger transport by road,2050.77
2020-06-01,Northern Ireland,"Pets, related products and services",562.58
2020-06-01,Northern Ireland,Pharmaceutical products,174.11
2020-06-01,Northern Ireland,"Photographic, cinematographic and optical equipment",3240.96
2020-06-01,Northern Ireland,Reception and reproduction of sound and pictures,17847.19
2020-06-01,Northern Ireland,Recording media,260.22
2020-06-01,Northern Ireland,Recreational and sporting services,29.75
2020-06-01,Northern Ireland,Repair of audio-visual equipment & related products,119.0
2020-06-01,Northern Ireland,Repair of household appliances,40.0
2020-06-01,Northern Ireland,Restaurants & cafes,264.59
2020-06-01,Northern Ireland,Services for maintenance and repair,799.5999999999999
2020-06-01,Northern Ireland,Social protection,5531.68
2020-06-01,Northern Ireland,Solid Fuels,72.0
2020-06-01,Northern Ireland,Spare parts and accessories,241.15
2020-06-01,Northern Ireland,Spirits,793.88
2020-06-01,Northern Ireland,"Sugar, jam, syrups, chocolate and confectionery",106.42
2020-06-01,Northern Ireland,Telephone and telefax equipment and services,2157.4
2020-06-01,Northern Ireland,Tobacco,474.48
2020-06-01,Northern Ireland,Tools and equipment for house and garden,3439.24
2020-06-01,Northern Ireland,Vegetables including potatoes and tubers,347.01
2020-06-01,Northern Ireland,Wine,561.28
2020-06-01,Scotland,Accommodation services,0.0
2020-06-01,Scotland,Appliances and products for personal care,6245.84
2020-06-01,Scotland,Beer,409.63
2020-06-01,Scotland,Books,1139.6
2020-06-01,Scotland,Bread and cereals,443.2
2020-06-01,Scotland,Canteens,0.0
2020-06-01,Scotland,Carpets and other floor coverings,3425.77
2020-06-01,Scotland,"Cleaning, repair and hire of clothing",172.34
2020-06-01,Scotland,"Coffee, tea and cocoa",262.40999999999997
2020-06-01,Scotland,Cultural services,1.6500000000000001
2020-06-01,Scotland,Dental services,0.0
2020-06-01,Scotland,Domestic services and household services,324.14
2020-06-01,Scotland,Equipment for sport and open-air recreation,5767.58
2020-06-01,Scotland,Fish,549.3100000000001
2020-06-01,Scotland,Food products nec,565.46
2020-06-01,Scotland,Footwear including repairs,23895.64
2020-06-01,Scotland,Fruit,1354.0
2020-06-01,Scotland,Fuels and lubricants,32.0
2020-06-01,Scotland,Furniture and furnishings,112927.54
2020-06-01,Scotland,"Games, toys and hobbies",3801.49
2020-06-01,Scotland,"Gardens, plants and flowers",174.26000000000002
2020-06-01,Scotland,Garments,26716.93
2020-06-01,Scotland,"Glassware, tableware and household utensils",4443.02
2020-06-01,Scotland,Hairdressing and personal grooming establishments,0.0
2020-06-01,Scotland,Hospital services,23390.86
2020-06-01,Scotland,Household textiles,11740.44
2020-06-01,Scotland,"Jewellery, clocks and watches",37947.86
2020-06-01,Scotland,Liquid Fuels,2712.79
2020-06-01,Scotland,Maintenance and repairs,2531.39
2020-06-01,Scotland,Major appliances and small electric goods,35435.14
2020-06-01,Scotland,Major durables for in/outdoor recreation,1357.0
2020-06-01,Scotland,Materials for maintenance and repair,837.9000000000001
2020-06-01,Scotland,Meat,1832.9099999999999
2020-06-01,Scotland,Medical services and paramedical services,0.0
2020-06-01,Scotland,"Milk, cheese and eggs",754.46
2020-06-01,Scotland,"Mineral waters, soft drinks and juices",281.95
2020-06-01,Scotland,"Misc. printed matter, stationery, drawing materials",695.66
2020-06-01,Scotland,Motorcycles and bicycles,7805.9
2020-06-01,Scotland,Non-durable household goods,376.6
2020-06-01,Scotland,Oils and fats,197.48000000000002
2020-06-01,Scotland,Other clothing and clothing accessories,1637.15
2020-06-01,Scotland,Other medical and therapeutic equipment,735.19
2020-06-01,Scotland,Other personal effects,5475.78
2020-06-01,Scotland,Other services,3975.39
2020-06-01,Scotland,Other services nec,112642.18000000001
2020-06-01,Scotland,Passenger transport by road,5571.52
2020-06-01,Scotland,"Pets, related products and services",1041.8899999999999
2020-06-01,Scotland,Pharmaceutical products,275.44
2020-06-01,Scotland,"Photographic, cinematographic and optical equipment",3240.96
2020-06-01,Scotland,Reception and reproduction of sound and pictures,17681.16
2020-06-01,Scotland,Recording media,436.21
2020-06-01,Scotland,Recreational and sporting services,65.15
2020-06-01,Scotland,Repair of audio-visual equipment & related products,340.0
2020-06-01,Scotland,Repair of household appliances,401.75
2020-06-01,Scotland,Restaurants & cafes,547.92
2020-06-01,Scotland,Services for maintenance and repair,2735.66
2020-06-01,Scotland,Social protection,19822.88
2020-06-01,Scotland,Solid Fuels,201.79000000000002
2020-06-01,Scotland,Spare parts and accessories,598.64
2020-06-01,Scotland,Spirits,1495.3600000000001
2020-06-01,Scotland,"Sugar, jam, syrups, chocolate and confectionery",218.84
2020-06-01,Scotland,Telephone and telefax equipment and services,2176.3199999999997
2020-06-01,Scotland,Tobacco,1653.6
2020-06-01,Scotland,Tools and equipment for house and garden,3812.18
2020-06-01,Scotland,Vegetables including potatoes and tubers,829.88
2020-06-01,Scotland,Wine,1329.63
2020-06-01,South East,Accommodation services,0.0
2020-06-01,South East,Appliances and products for personal care,7970.34
2020-06-01,South East,Beer,482.34
2020-06-01,South East,Books,1611.01
2020-06-01,South East,Bread and cereals,709.92
2020-06-01,South East,Canteens,0.0
2020-06-01,South East,Carpets and other floor coverings,7542.97
2020-06-01,South East,"Cleaning, repair and hire of clothing",360.53
2020-06-01,South East,"Coffee, tea and cocoa",339.95
2020-06-01,South East,Cultural services,8.28
2020-06-01,South East,Dental services,0.0
2020-06-01,South East,Domestic services and household services,1701.74
2020-06-01,South East,Equipment for sport and open-air recreation,4698.4800000000005
2020-06-01,South East,Fish,837.6800000000001
2020-06-01,South East,Food products nec,708.94
2020-06-01,South East,Footwear including repairs,38531.36
2020-06-01,South East,Fruit,2664.54
2020-06-01,South East,Fuels and lubricants,81.23
2020-06-01,South East,Furniture and furnishings,222596.02
2020-06-01,South East,"Games, toys and hobbies",4375.68
2020-06-01,South East,"Gardens, plants and flowers",387.29
2020-06-01,South East,Garments,48201.31
2020-06-01,South East,"Glassware, tableware and household utensils",5807.6
2020-06-01,South East,Hairdressing and personal grooming establishments,0.0
2020-06-01,South East,Hospital services,47696.2
2020-06-01,South East,Household textiles,11607.32
2020-06-01,South East,"Jewellery, clocks and watches",71505.39
2020-06-01,South East,Liquid Fuels,3419.65
2020-06-01,South East,Maintenance and repairs,7958.21
2020-06-01,South East,Major appliances and small electric goods,53203.14
2020-06-01,South East,Major durables for in/outdoor recreation,3201.8599999999997
2020-06-01,South East,Materials for maintenance and repair,1803.96
2020-06-01,South East,Meat,2539.31
2020-06-01,South East,Medical services and paramedical services,0.0
2020-06-01,South East,"Milk, cheese and eggs",1241.49
2020-06-01,South East,"Mineral waters, soft drinks and juices",407.2
2020-06-01,South East,"Misc. printed matter, stationery, drawing materials",881.86
2020-06-01,South East,Motorcycles and bicycles,22568.86
2020-06-01,South East,Non-durable household goods,640.48
2020-06-01,South East,Oils and fats,299.65999999999997
2020-06-01,South East,Other clothing and clothing accessories,2876.5699999999997
2020-06-01,South East,Other medical and therapeutic equipment,1883.99
2020-06-01,South East,Other personal effects,5250.8
2020-06-01,South East,Other services,7711.78
2020-06-01,South East,Other services nec,284485.4
2020-06-01,South East,Passenger transport by road,10854.99
2020-06-01,South East,"Pets, related products and services",2393.89
2020-06-01,South East,Pharmaceutical products,302.24
2020-06-01,South East,"Photographic, cinematographic and optical equipment",3240.96
2020-06-01,South East,Reception and reproduction of sound and pictures,26248.85
2020-06-01,South East,Recording media,433.14
2020-06-01,South East,Recreational and sporting services,198.5
2020-06-01,South East,Repair of audio-visual equipment & related products,717.9
2020-06-01,South East,Repair of household appliances,810.74
2020-06-01,South East,Restaurants & cafes,1012.52
2020-06-01,South East,Services for maintenance and repair,5361.06
2020-06-01,South East,Social protection,45723.38
2020-06-01,South East,Solid Fuels,1048.3600000000001
2020-06-01,South East,Spare parts and accessories,1545.09
2020-06-01,South East,Spirits,2037.44
2020-06-01,South East,"Sugar, jam, syrups, chocolate and confectionery",305.02
2020-06-01,South East,Telephone and telefax equipment and services,3419.14
2020-06-01,South East,Tobacco,1902.5
2020-06-01,South East,Tools and equipment for house and garden,7569.9400000000005
2020-06-01,South East,Vegetables including potatoes and tubers,1489.09
2020-06-01,South East,Wine,1741.42
2020-06-01,South West,Accommodation services,0.0
2020-06-01,South West,Appliances and products for personal care,6060.45
2020-06-01,South West,Beer,406.79
2020-06-01,South West,Books,1030.04
2020-06-01,South West,Bread and cereals,479.4
2020-06-01,South West,Canteens,0.0
2020-06-01,South West,Carpets and other floor coverings,3683.6
